run_id,condition,success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,time_elapsed,internal_node_id,fbclid,subject,view_history,rt,stimulus,response,task,question_order,slider_start,init_locations,moves,final_locations,recorded_at,ip,user_agent,device,browser,browser_version,platform,platform_version
103,1,TRUE,FALSE,[],[],[],preload,0,1134,0.0-0.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"""","""","""","""","""","""","""","""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",instructions,1,7781,0.0-1.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"[{""page_index"":0,""viewing_time"":1578},{""page_index"":1,""viewing_time"":2125},{""page_index"":2,""viewing_time"":1196},{""page_index"":3,""viewing_time"":1722}]",6622,"""","""","""","""","""","""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",html-button-response,2,9458,0.0-2.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"""",1668,"""",0,consent,"""","""","""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",html-button-response,3,12178,0.0-4.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"""",2709,<p>Alright! Let's keep going. Which of these options best describes you?<br></p>,0,"""","""","""","""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",instructions,4,27211,0.0-5.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"[{""page_index"":0,""viewing_time"":1130},{""page_index"":1,""viewing_time"":13900.000000000004}]",15030,"""","""","""","""","""","""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",survey-multi-choice,5,45159,0.0-6.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"""",17918,"""","{""repeatsurvey"":""Yes"",""prog"":""Somewhat Agree"",""anyprog"":""No"",""classoff"":""Yes""}","""","[0,1,2,3]","""","""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",html-slider-response,6,52021,0.0-7.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"""",6851,Use the slider to answer this question. You can slide the indicator anywhere between these two extremes.,0,"""","""",50,"""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",instructions,7,64313,0.0-8.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"[{""page_index"":0,""viewing_time"":3610},{""page_index"":1,""viewing_time"":2860.0000000000073},{""page_index"":2,""viewing_time"":1747.9999999999927},{""page_index"":3,""viewing_time"":2535},{""page_index"":4,""viewing_time"":1529}]",12282,"""","""","""","""","""","""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",free-sort,8,104306,0.0-9.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"""",39987,"""","""","""","""","""","[{""src"":""Stimuli/1.jpg"",""x"":107,""y"":253},{""src"":""Stimuli/2.jpg"",""x"":169,""y"":298},{""src"":""Stimuli/3.jpg"",""x"":119,""y"":37},{""src"":""Stimuli/4.jpg"",""x"":138,""y"":11},{""src"":""Stimuli/5.jpg"",""x"":279,""y"":269},{""src"":""Stimuli/6.jpg"",""x"":183,""y"":79},{""src"":""Stimuli/7.jpg"",""x"":54,""y"":32},{""src"":""Stimuli/8.jpg"",""x"":224,""y"":120}]","[{""src"":""Stimuli/8.jpg"",""x"":355,""y"":3},{""src"":""Stimuli/6.jpg"",""x"":334,""y"":139},{""src"":""Stimuli/4.jpg"",""x"":335,""y"":282},{""src"":""Stimuli/2.jpg"",""x"":-13,""y"":-39},{""src"":""Stimuli/7.jpg"",""x"":98,""y"":146},{""src"":""Stimuli/8.jpg"",""x"":123,""y"":-39},{""src"":""Stimuli/3.jpg"",""x"":9,""y"":341},{""src"":""Stimuli/1.jpg"",""x"":112,""y"":350},{""src"":""Stimuli/1.jpg"",""x"":-21,""y"":262},{""src"":""Stimuli/5.jpg"",""x"":129,""y"":257},{""src"":""Stimuli/8.jpg"",""x"":140,""y"":7},{""src"":""Stimuli/2.jpg"",""x"":10,""y"":11},{""src"":""Stimuli/7.jpg"",""x"":189,""y"":301},{""src"":""Stimuli/4.jpg"",""x"":284,""y"":284},{""src"":""Stimuli/6.jpg"",""x"":284,""y"":241},{""src"":""Stimuli/3.jpg"",""x"":42,""y"":288}]","[{""src"":""Stimuli/1.jpg"",""x"":-21,""y"":262},{""src"":""Stimuli/2.jpg"",""x"":10,""y"":11},{""src"":""Stimuli/3.jpg"",""x"":42,""y"":288},{""src"":""Stimuli/4.jpg"",""x"":284,""y"":284},{""src"":""Stimuli/5.jpg"",""x"":129,""y"":257},{""src"":""Stimuli/6.jpg"",""x"":284,""y"":241},{""src"":""Stimuli/7.jpg"",""x"":189,""y"":301},{""src"":""Stimuli/8.jpg"",""x"":140,""y"":7}]",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",survey-text,9,110802,0.0-10.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"""",6477,"""","{""Q0"":""}","""","""","""","""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",survey-multi-select,10,138352,0.0-11.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"""",27524,"""","{""Topics_research"":[""Clinical and Health"",""Cognitive Science"",""Neuroscience""],""Topics_analyses"":[""Data analysis and visualization"",""Building experiments"",""Making websites and apps"",""Getting a job"",""For my own knowledge""]}","""","[0,1]","""","""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
103,1,"""","""","""","""","""",survey-text,11,160119,0.0-12.0,IwAR1mKkATnzY-CEZJt7DkvTRHL2e6avM_K7RQbeaBoet14e7zXT9KhjIoveU,coa7x84,"""",21750,"""","{""email"":"""",""comments"":""No comments ""}","""","""","""","""","""","""",2021-05-25 14:38,,"Mozilla/5.0 (iPad; CPU OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBDV/iPad5,1;FBMD/iPad;FBSN/iOS;FBSV/14.4.2;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5]",iPad,Mozilla,,iOS,14_4_2
1,1,,,,,,instructions,0,17068,0.0-0.0,,,"[{""page_index"":0,""viewing_time"":4046.5899999981048},{""page_index"":1,""viewing_time"":6355.290000006789},{""page_index"":2,""viewing_time"":1395.7399999926565},{""page_index"":3,""viewing_time"":5266.155000004801}]",17066.02,,,,,,,,,2021-05-19 22:48,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
19,1,TRUE,FALSE,[],[],[],preload,0,1078,0.0-0.0,,p99unow,,"""",,"""",,"""",,,,,2021-05-20 19:24,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
19,1,"""","""","""","""","""",survey-multi-select,1,13795,0.0-1.0,,p99unow,,12708.325,,"{""Topics_research"":[""Development"",""Psychometrics""],""Topics_analyses"":[""Data analysis and visualization"",""Building experiments""]}",,"[1,0]",,,,,2021-05-20 19:24,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
12,1,TRUE,FALSE,[],[],[],preload,0,1077,0.0-0.0,,y3c3z96,"""","""","""","""","""","""","""","""","""","""",2021-05-20 18:37,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
12,1,"""","""","""","""","""",instructions,1,3276,0.0-1.0,,y3c3z96,"[{""page_index"":0,""viewing_time"":895.7900000004884},{""page_index"":1,""viewing_time"":446.9200000003184},{""page_index"":2,""viewing_time"":374.470000000656},{""page_index"":3,""viewing_time"":479.1449999993347}]",2196.77,"""","""","""","""","""","""","""","""",2021-05-20 18:37,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
12,1,"""","""","""","""","""",html-button-response,2,4323,0.0-2.0,,y3c3z96,"""",1045.08,"""",0,consent,"""","""","""","""","""",2021-05-20 18:37,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
12,1,"""","""","""","""","""",html-button-response,3,5064,0.0-4.0,,y3c3z96,"""",738.84,<p>Alright! Let's keep going. Which of these options best describes you?<br></p>,2,"""","""","""","""","""","""",2021-05-20 18:37,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
12,1,"""","""","""","""","""",instructions,4,6482,0.0-5.0,,y3c3z96,"[{""page_index"":0,""viewing_time"":585.334999999759},{""page_index"":1,""viewing_time"":831.2649999988935}]",1417.03,"""","""","""","""","""","""","""","""",2021-05-20 18:37,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
12,1,"""","""","""","""","""",survey-multi-choice,5,8086,0.0-6.0,,y3c3z96,"""",1599.93,"""","{""repeatsurvey"":"",""prog"":"",""anyprog"":"",""classoff"":""}","""","[0,1,2,3]","""","""","""","""",2021-05-20 18:37,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
12,1,"""","""","""","""","""",html-slider-response,6,9002,0.0-7.0,,y3c3z96,"""",912.68,Use the slider to answer this question. You can slide the indicator anywhere between these two extremes.,50,"""","""",50,"""","""","""",2021-05-20 18:37,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
12,1,"""","""","""","""","""",instructions,7,15591,0.0-8.0,,y3c3z96,"[{""page_index"":0,""viewing_time"":890.1050000004034},{""page_index"":1,""viewing_time"":538.7449999998353},{""page_index"":2,""viewing_time"":470.7849999995233},{""page_index"":3,""viewing_time"":441.12000000131957},{""page_index"":4,""viewing_time"":1137.9299999989598},{""page_index"":3,""viewing_time"":2035.3800000011688},{""page_index"":4,""viewing_time"":1073.6099999994622}]",6588.1,"""","""","""","""","""","""","""","""",2021-05-20 18:37,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
12,1,"""","""","""","""","""",free-sort,8,42518,0.0-9.0,,y3c3z96,"""",26921.445,"""","""","""","""","""","[{""src"":""Stimuli/1.jpg"",""x"":104,""y"":100},{""src"":""Stimuli/2.jpg"",""x"":196,""y"":3},{""src"":""Stimuli/3.jpg"",""x"":210,""y"":144},{""src"":""Stimuli/4.jpg"",""x"":14,""y"":215},{""src"":""Stimuli/5.jpg"",""x"":161,""y"":86},{""src"":""Stimuli/6.jpg"",""x"":104,""y"":125},{""src"":""Stimuli/7.jpg"",""x"":100,""y"":23},{""src"":""Stimuli/8.jpg"",""x"":164,""y"":264}]","[{""src"":""Stimuli/3.jpg"",""x"":298,""y"":144},{""src"":""Stimuli/6.jpg"",""x"":-13,""y"":51},{""src"":""Stimuli/4.jpg"",""x"":15,""y"":332},{""src"":""Stimuli/4.jpg"",""x"":15,""y"":350},{""src"":""Stimuli/4.jpg"",""x"":19,""y"":314},{""src"":""Stimuli/8.jpg"",""x"":133,""y"":336},{""src"":""Stimuli/3.jpg"",""x"":259,""y"":335},{""src"":""Stimuli/1.jpg"",""x"":104,""y"":140},{""src"":""Stimuli/8.jpg"",""x"":133,""y"":324},{""src"":""Stimuli/8.jpg"",""x"":132,""y"":293},{""src"":""Stimuli/4.jpg"",""x"":19,""y"":284},{""src"":""Stimuli/3.jpg"",""x"":256,""y"":300},{""src"":""Stimuli/3.jpg"",""x"":258,""y"":275},{""src"":""Stimuli/1.jpg"",""x"":97,""y"":236},{""src"":""Stimuli/6.jpg"",""x"":-13,""y"":112},{""src"":""Stimuli/6.jpg"",""x"":43,""y"":233},{""src"":""Stimuli/5.jpg"",""x"":256,""y"":124}]","[{""src"":""Stimuli/1.jpg"",""x"":97,""y"":236},{""src"":""Stimuli/2.jpg"",""x"":196,""y"":3},{""src"":""Stimuli/3.jpg"",""x"":258,""y"":275},{""src"":""Stimuli/4.jpg"",""x"":19,""y"":284},{""src"":""Stimuli/5.jpg"",""x"":256,""y"":124},{""src"":""Stimuli/6.jpg"",""x"":43,""y"":233},{""src"":""Stimuli/7.jpg"",""x"":100,""y"":23},{""src"":""Stimuli/8.jpg"",""x"":132,""y"":293}]",2021-05-20 18:37,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,TRUE,FALSE,[],[],[],preload,0,1054,0.0-0.0,,6jodent,"""","""","""","""","""","""","""","""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",instructions,1,15764,0.0-1.0,,6jodent,"[{""page_index"":0,""viewing_time"":3463.4299999997893},{""page_index"":1,""viewing_time"":3605.084999999235},{""page_index"":2,""viewing_time"":3013.7900000008813},{""page_index"":3,""viewing_time"":4624.824999998964}]",14708.64,"""","""","""","""","""","""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",html-button-response,2,17879,0.0-2.0,,6jodent,"""",2111.425,"""",0,consent,"""","""","""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",html-button-response,3,21256,0.0-4.0,,6jodent,"""",3371.825,<p>Alright! Let's keep going. Which of these options best describes you?<br></p>,0,"""","""","""","""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",instructions,4,30015,0.0-5.0,,6jodent,"[{""page_index"":0,""viewing_time"":1101.924999999028},{""page_index"":1,""viewing_time"":7656.419999999343}]",8758.755,"""","""","""","""","""","""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",survey-multi-choice,5,46806,0.0-6.0,,6jodent,"""",16784.32,"""","{""repeatsurvey"":""Yes"",""prog"":""Agree"",""anyprog"":""No"",""classoff"":""Yes""}","""","[0,1,2,3]","""","""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",html-slider-response,6,62189,0.0-7.0,,6jodent,"""",15379.25,Use the slider to answer this question. You can slide the indicator anywhere between these two extremes.,21,"""","""",50,"""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",instructions,7,79788,0.0-8.0,,6jodent,"[{""page_index"":0,""viewing_time"":5069.360000001325},{""page_index"":1,""viewing_time"":2996.514999998908},{""page_index"":2,""viewing_time"":3265.145000001212},{""page_index"":3,""viewing_time"":3316.694999997708},{""page_index"":4,""viewing_time"":2948.7350000017614}]",17596.895,"""","""","""","""","""","""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",free-sort,8,111941,0.0-9.0,,6jodent,"""",32150.605,"""","""","""","""","""","[{""src"":""Stimuli/1.jpg"",""x"":231,""y"":102},{""src"":""Stimuli/2.jpg"",""x"":165,""y"":231},{""src"":""Stimuli/3.jpg"",""x"":181,""y"":198},{""src"":""Stimuli/4.jpg"",""x"":283,""y"":184},{""src"":""Stimuli/5.jpg"",""x"":284,""y"":28},{""src"":""Stimuli/6.jpg"",""x"":288,""y"":49},{""src"":""Stimuli/7.jpg"",""x"":80,""y"":258},{""src"":""Stimuli/8.jpg"",""x"":282,""y"":48}]","[{""src"":""Stimuli/3.jpg"",""x"":181,""y"":198},{""src"":""Stimuli/3.jpg"",""x"":33,""y"":258},{""src"":""Stimuli/7.jpg"",""x"":22,""y"":-39},{""src"":""Stimuli/8.jpg"",""x"":307,""y"":-50},{""src"":""Stimuli/8.jpg"",""x"":71,""y"":50},{""src"":""Stimuli/6.jpg"",""x"":130,""y"":272},{""src"":""Stimuli/2.jpg"",""x"":135,""y"":-20},{""src"":""Stimuli/5.jpg"",""x"":284,""y"":30},{""src"":""Stimuli/5.jpg"",""x"":206,""y"":295},{""src"":""Stimuli/4.jpg"",""x"":286,""y"":301},{""src"":""Stimuli/1.jpg"",""x"":24,""y"":303}]","[{""src"":""Stimuli/1.jpg"",""x"":24,""y"":303},{""src"":""Stimuli/2.jpg"",""x"":135,""y"":-20},{""src"":""Stimuli/3.jpg"",""x"":33,""y"":258},{""src"":""Stimuli/4.jpg"",""x"":286,""y"":301},{""src"":""Stimuli/5.jpg"",""x"":206,""y"":295},{""src"":""Stimuli/6.jpg"",""x"":130,""y"":272},{""src"":""Stimuli/7.jpg"",""x"":22,""y"":-39},{""src"":""Stimuli/8.jpg"",""x"":71,""y"":50}]",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",survey-text,9,124245,0.0-10.0,,6jodent,"""",12298.05,"""","{""Q0"":""none""}","""","""","""","""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",survey-multi-select,10,144747,0.0-11.0,,6jodent,"""",20493.215,"""","{""Topics_research"":[""Cognitive Science"",""Development""],""Topics_analyses"":[""Data analysis and visualization"",""Building experiments""]}","""","[0,1]","""","""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
22,1,"""","""","""","""","""",survey-text,11,156766,0.0-12.0,,6jodent,"""",12010.855,"""","{""email"":"",""comments"":""}","""","""","""","""","""","""",2021-05-20 19:36,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
2,1,TRUE,FALSE,[],[],[],preload,0,685,0.0-0.0,,d0qlbp9,"""","""","""","""","""","""","""","""","""","""",2021-05-20 17:47,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
2,1,"""","""","""","""","""",instructions,1,3253,0.0-1.0,,d0qlbp9,"[{""page_index"":0,""viewing_time"":1364.595000000918},{""page_index"":1,""viewing_time"":403.84999999878346},{""page_index"":2,""viewing_time"":387.8850000000966},{""page_index"":3,""viewing_time"":405.60499999992317}]",2562.71,"""","""","""","""","""","""","""","""",2021-05-20 17:47,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
2,1,"""","""","""","""","""",html-button-response,2,4436,0.0-2.0,,d0qlbp9,"""",1180.555,"""",0,consent,"""","""","""","""","""",2021-05-20 17:47,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
2,1,"""","""","""","""","""",html-button-response,3,5172,0.0-4.0,,d0qlbp9,"""",733.825,<p>Alright! Let's keep going. Which of these options best describes you?<br></p>,1,"""","""","""","""","""","""",2021-05-20 17:47,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
2,1,"""","""","""","""","""",instructions,4,6532,0.0-5.0,,d0qlbp9,"[{""page_index"":0,""viewing_time"":775.2700000000914},{""page_index"":1,""viewing_time"":582.9000000012456}]",1358.695,"""","""","""","""","""","""","""","""",2021-05-20 17:47,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.212 Safari/537.36",Macintosh,Chrome,90.0.4430.212,OS X,10_15_7
